geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
98338,-27.90875672843484,-53.11398631827075,novo barreiro,RS
98360,-27.473564172271637,-53.17058376690353,rodeio bonito,RS
98400,-27.357153189650194,-53.39621142026271,frederico westphalen,RS
98470,-27.331871592848017,-53.05852886198648,planalto,RS
98460,-27.195093413476297,-53.25528465928715,iraí,RS
98450,-27.16752809399503,-53.402467717729735,vicente dutra,RS
98410,-27.399669328230896,-53.46660094596828,taquaruçu do sul,RS
98415,-27.36975002826843,-53.492451455379936,vista alegre,RS
98465,-27.366618487581064,-53.17761054673636,ametista do sul,RS
98480,-27.250270356865872,-53.03589689018164,alpestre,RS
98430,-27.353683612766957,-53.557677816843835,palmitinho,RS
98500,-27.371084713306615,-53.75919302251232,tenente portela,RS
98570,-27.676796323274242,-53.807237135752764,campo novo,RS
98540,-27.490762344238888,-53.68636405006276,miraguaí,RS
98550,-27.650583300819758,-53.638779811584044,redentora,RS
98590,-27.853035284040118,-53.77805302078628,santo augusto,RS
98600,-27.454605175949208,-53.933499285615106,tres passos,RS
98690,-27.709194161917026,-53.964111315541174,sao martinho,RS
98620,-27.4340091145216,-53.96116798493659,padre gonzales,RS
98640,-27.497760379397157,-54.099666301142626,crissiumal,RS
98680,-27.392280976991643,-54.088073843452015,tiradentes do sul,RS
98700,-28.38788751207419,-53.91620547862765,ijui,RS
98760,-27.91889257251547,-53.940101831673275,chiapetta,RS
98740,-28.51491348035542,-53.99360246865432,augusto pestana,RS
98770,-28.25215528181286,-54.013083586235844,catuípe,RS
98796,-27.87440464183807,-54.49535025816354,santa rosa,RS
98780,-27.819585573757447,-54.21860013746903,santa rosa,RS
98787,-27.89865072665044,-54.399289435522036,santa rosa,RS
98792,-27.879988048511347,-54.47155790569203,santa rosa,RS
98750,-28.23767494431189,-53.76428964797901,ajuricaba,RS
98794,-27.88288315793579,-54.48157634194598,santa rosa,RS
98785,-27.851131904002155,-54.47476354124672,santa rosa,RS
98789,-27.865787061213442,-54.43709833617337,santa rosa,RS
98801,-28.305213728523267,-54.26482217429853,santo angelo,RS
98860,-28.527713348210682,-54.14607488790085,eugenio de castro,RS
98870,-28.029844322174217,-54.349076973219915,giruá,RS
98803,-28.290526429588446,-54.26254385579546,santo angelo,RS
98807,-28.299617726057452,-54.24371938001566,santo angelo,RS
98855,-28.363234648136757,-54.267330585494605,entre-ijuis,RS
98895,-28.025798297604897,-54.54445219094281,senador salgado filho,RS
98850,-28.352389419884847,-54.50126603534196,vitoria das missoes,RS
98804,-28.311982301402956,-54.26142459204558,santo ângelo,RS
98802,-28.291144959277478,-54.2696634699937,santo ângelo,RS
98900,-27.866212557327565,-54.47041081818245,santa rosa,RS
98980,-27.855805018397827,-55.01672382385702,porto lucena,RS
98918,-27.66857570876467,-54.11072132403926,boa vista do burica,RS
98920,-27.626288389382037,-54.3103914616519,horizontina,RS
98925,-27.50685970226726,-54.36410206069615,doutor maurício cardoso,RS
98975,-27.990183843917357,-54.84144273732057,campina das missões,RS
98930,-27.65819275071842,-54.439972292136325,tucunduva,RS
98955,-27.5649067722552,-54.50097063004958,novo machado,RS
98960,-27.825780198979313,-54.66568458446136,santo cristo,RS
98970,-27.949209781609426,-54.75226745640571,candido godoi,RS
98940,-27.752799280841792,-54.4882950312849,tuparendi,RS
98958,-28.12096312877113,-54.049455762915116,sao jose do inhacora,RS
98905,-27.805520589330726,-54.04381783353755,alegria,RS
98910,-27.77649771655923,-54.235323793116315,três de maio,RS
98995,-27.906766813291384,-55.13919970406805,porto xavier,RS
99010,-28.274096699885224,-52.56336791080625,passo fundo,RS
99025,-28.264616018097172,-52.42477186418707,passo fundo,RS
99034,-28.27176804482914,-52.45243619855598,passo fundo,RS
99043,-28.226596432935995,-52.46750482654652,passo fundo,RS
99070,-28.26441765242789,-52.39183331736071,passo fundo,RS
99060,-28.275702963295398,-52.375053723315155,passo fundo,RS
99074,-28.2729384059712,-52.39569611255889,passo fundo,RS
99050,-28.24400861110592,-52.38770768190063,passo fundo,RS
99052,-28.23308194962068,-52.371327963359604,passo fundo,RS
99042,-28.241604525077243,-52.43703735934514,passo fundo,RS
99054,-28.260857228255386,-52.37597041532111,passo fundo,RS
99051,-28.255108775085844,-52.47739811795176,passo fundo,RS
99062,-28.279825938247633,-52.38509097971809,passo fundo,RS
99072,-28.271111723421132,-52.40680052153421,passo fundo,RS
99030,-28.26414050718441,-52.43700330150198,passo fundo,RS
99040,-28.250084299251014,-52.42701134605617,passo fundo,RS
99020,-28.250146774238836,-52.410731685816884,passo fundo,RS
99145,-28.126926574906292,-52.296836630598655,coxilha,RS
99190,-28.061294244860377,-52.677030016674514,pontao,RS
99150,-28.446011548886073,-52.20308320341194,marau,RS
99170,-27.985055291747294,-52.25813547833893,sertão,RS
99200,-28.848203975441578,-51.89178727294805,guapore,RS
99265,-28.499749049531353,-52.65685962511585,santo antonio do palma,RS
99260,-28.565440982488038,-51.974941473102135,casca,RS
99290,-28.475682406710707,-51.844548600804956,vanini,RS
99270,-28.539455616164155,-51.877436198258955,sao domingos do sul,RS
99250,-28.71305244226989,-51.93390022177289,serafina correa,RS
99215,-28.758904580489418,-52.01163548343002,união da serra,RS
99255,-28.65338084251949,-52.075866110814346,montauri,RS
99300,-28.827466999674552,-52.509182093372566,soledade,RS
99360,-29.092080321492602,-52.58603232582371,barros cassal,RS
99340,-29.2257411443804,-52.77518245313821,lagoão,RS
99370,-28.98348865801724,-52.34932400876459,fontoura xavier,RS
99350,-28.561319997534643,-52.743245214430615,victor graeff,RS
99400,-28.7311956157663,-52.843990477391905,espumoso,RS
99435,-28.886452474788605,-53.00151693615692,campos borges,RS
99457,-29.036956342619277,-53.038492981072,jacuizinho,RS
99490,-28.62773989711779,-52.869917330187114,tapera,RS
99495,-28.56790608644714,-52.85564867266989,lagoa dos três cantos,RS
99460,-28.52077900160716,-52.99228748808413,colorado,RS
99450,-28.630177721663607,-52.954353626882295,selbach,RS
99470,-28.46031601065829,-52.81938195923577,não-me-toque,RS
99430,-28.781667378540693,-52.98884282125776,alto alegre,RS
99440,-29.08968696616618,-53.21501214064212,salto do jacui,RS
99500,-28.2914809036481,-52.790329452470246,carazinho,RS
99528,-28.118553226627522,-52.78245270110114,coqueiros do sul,RS
99523,-28.115633834430636,-52.91491693557196,almirante tamandaré do sul,RS
99525,-28.398788984713025,-52.692980131697915,santo antonio do planalto,RS
99580,-27.993076016155626,-52.98077395884463,nova boa vista,RS
99530,-28.0610464850543,-53.066228351860424,chapada,RS
99560,-27.94044759709174,-52.924702742244406,sarandi,RS
99600,-27.368790134980408,-52.77326799998376,nonoai,RS
99670,-27.782290151758353,-52.80627761686821,ronda alta,RS
99690,-27.60004958791179,-53.075113281824294,liberato salzano,RS
99655,-27.421768635363264,-52.67502180601173,faxinalzinho,RS
99610,-27.3052686469009,-52.84203906118889,rio dos indios,RS
99640,-27.5590031716918,-52.52471301573004,são valentim,RS
99660,-27.717902301016718,-52.62415519655242,campinas do sul,RS
99680,-27.732302084883024,-52.99559638996003,constantina,RS
99605,-27.43935187178188,-52.91177627378921,gramado dos loureiros,RS
99615,-27.524073049928713,-52.89739489960556,trindade do sul,RS
99708,-27.658285813518468,-52.260997531477464,erechim,RS
99700,-27.63599551298851,-52.27286590091152,erechim,RS
99711,-27.640183258955396,-52.287202345274665,erechim,RS
99704,-27.640147658298794,-52.25411855290618,erechim,RS
99713,-27.642129631659433,-52.298490828931186,erechim,RS
99770,-27.393677080761325,-52.3012891076119,aratiba,RS
99750,-27.392378604767742,-52.56885432443321,erval grande,RS
99795,-27.410053168682186,-52.41363609091986,barra do rio azul,RS
99730,-27.728907466185678,-52.5361282897098,jacutinga,RS
99725,-27.499564224020798,-52.15016574213006,três arroios,RS
99740,-27.618985724285675,-52.378476438854086,barão de cotegipe,RS
99712,-27.63804206890367,-52.31125559791095,erechim,RS
99790,-27.351152029483522,-52.144949415883694,mariano moro,RS
99714,-27.65239528442963,-52.299293379889534,erechim,RS
99760,-27.38316127301536,-52.45662643703321,itatiba do sul,RS
99709,-27.64950024615527,-52.27317123473833,erechim,RS
99705,-27.64198230463894,-52.241396209084066,erechim,RS
99701,-27.627070761338665,-52.258890749408145,erechim,RS
99830,-27.58685571727157,-52.09215837126897,gaurama,RS
99890,-27.631778621611257,-51.80466354319117,maximiliano de almeida,RS
99880,-27.567860111684137,-51.668006307550215,machadinho,RS
99835,-27.695565118895725,-52.05376419211484,áurea,RS
99870,-27.854723994699963,-51.57546065856088,sao jose do ouro,RS
99855,-27.89068793980509,-51.99259218042593,são joão da urtiga,RS
99840,-27.950113023805756,-51.809261965382944,sananduva,RS
99895,-27.926560317326707,-51.656632470036264,santo expedito do sul,RS
99900,-27.8868816129659,-52.22847604820227,getulio vargas,RS
99965,-28.183372036296035,-52.03985047911124,agua santa,RS
99990,-28.329594975628552,-51.76936175492406,muliterno,RS
99920,-27.855253627500133,-52.30090590669333,erebango,RS
99980,-28.38950000392729,-51.84312216673542,david canabarro,RS
99940,-28.057174401671663,-51.85639293549314,ibiaca,RS
99950,-28.068768169291126,-52.01181978282059,tapejara,RS
99970,-28.343920451972767,-51.87498784654864,ciriaco,RS
99960,-27.95372179010726,-52.02551148985606,charrua,RS
99925,-27.936841805701704,-52.42693685258049,ipiranga do sul,RS
99955,-28.112176475087672,-52.14462883003756,vila langaro,RS
99930,-27.91387996769113,-52.25891532053053,estação,RS
01047,-23.546124849824686,-46.64103782520947,são paulo,SP
01014,-23.546039952915965,-46.63360037350612,sao paulo,SP
01001,-23.55022651431653,-46.63403856911852,sao paulo,SP
01038,-23.54387912664661,-46.639954144829154,sao paulo,SP
01045,-23.54245035597841,-46.64271110763996,sao paulo,SP
01043,-23.54565351235498,-46.641575163742836,são paulo,SP
01020,-23.5522091334468,-46.629768255571584,sao paulo,SP
01024,-23.54131151103366,-46.629878724376375,sao paulo,SP
01027,-23.538081020902965,-46.630536612116316,são paulo,SP
01012,-23.54780758661154,-46.63484393782474,sao paulo,SP
01025,-23.540303051849182,-46.63108692434232,sao paulo,SP
01037,-23.54533514931352,-46.63899521271491,sao paulo,SP
01031,-23.54164447351783,-46.63506595676559,são paulo,SP
01022,-23.544780826808893,-46.63206298838997,são paulo,SP
01032,-23.53992249465614,-46.635130888327446,são paulo,SP
01017,-23.54951268832035,-46.63123527502329,sao paulo,SP
01003,-23.54899983457253,-46.6355816587524,são paulo,SP
01041,-23.544036423155262,-46.63988866258875,são paulo,SP
01004,-23.54982914119189,-46.63479202950875,sao paulo,SP
01019,-23.55176219310775,-46.63085454231535,são paulo,SP
01049,-23.547485847392316,-46.63965922482542,sao paulo,SP
01030,-23.54025034889697,-46.6330665583972,sao paulo,SP
01016,-23.549094879405775,-46.632111638548466,sao paulo,SP
01015,-23.547755522844287,-46.63173753749301,são paulo,SP
01009,-23.546891363358625,-46.63649824045029,sao paulo,SP
01023,-23.542358619043885,-46.63136439141382,são paulo,SP
01036,-23.541975917853783,-46.640841778965324,sao paulo,SP
01006,-23.550126527377724,-46.636044497481514,sao paulo,SP
01008,-23.546000168650405,-46.6358765930847,são paulo,SP
01042,-23.54478500857678,-46.64051906455985,sao paulo,SP
01050,-23.549182313377226,-46.64309316226118,sao paulo,SP
01011,-23.546649462522865,-46.63542523302689,sao paulo,SP
01039,-23.54121489487162,-46.638913511868594,são paulo,SP
01007,-23.54996155949427,-46.63720394806338,sao paulo,SP
01040,-23.54114254889919,-46.63848150816681,sao paulo,SP
01044,-23.545556845099416,-46.64150085333575,sao paulo,SP
01026,-23.539639404937702,-46.63215384647907,sao paulo,SP
01021,-23.54283546451365,-46.632099226263165,são paulo,SP
01005,-23.549547473955094,-46.63640612884046,sao paulo,SP
01035,-23.541612840173386,-46.64158346016764,sao paulo,SP
01033,-23.539148664865415,-46.636022551467214,sao paulo,SP
01046,-23.545884971576694,-46.64374420942634,sao paulo,SP
01013,-23.547240037691147,-46.63422056848348,são paulo,SP
01048,-23.547021354541954,-46.63973667645345,sao paulo,SP
01123,-23.529078643670545,-46.63641980300658,sao paulo,SP
01103,-23.535596383535182,-46.62904496985184,são paulo,SP
01102,-23.52744944465492,-46.630814386890506,sao paulo,SP
01131,-23.522385125791484,-46.639356254662154,são paulo,SP
01122,-23.531063917600452,-46.63862662913001,sao paulo,SP
01134,-23.5194844620736,-46.651667399070604,são paulo,SP
01135,-23.525531724798082,-46.6515675295297,sao paulo,SP
01121,-23.527700807401054,-46.635015912395765,sao paulo,SP
01151,-23.531308582122396,-46.656689732496204,são paulo,SP
01141,-23.521022171115465,-46.66753581418633,sao paulo,SP
01144,-23.523633701899385,-46.67239968789116,sao paulo,SP
01107,-23.527108941080648,-46.62856245072096,são paulo,SP
01139,-23.520559292203004,-46.666299802348895,sao paulo,SP
01126,-23.52728829266091,-46.639533719614995,são paulo,SP
01125,-23.526973050419652,-46.64038788039167,são paulo,SP
01124,-23.528361038348766,-46.63330445274645,são paulo,SP
01152,-23.530110431463008,-46.65579767754405,sao paulo,SP
01137,-23.52276766233449,-46.653450070470186,sao paulo,SP
01153,-23.531393742087573,-46.65251209386632,sao paulo,SP
01154,-23.530270865555448,-46.65936982055717,sao paulo,SP
01105,-23.534160979143845,-46.62904232881417,são paulo,SP
01138,-23.522198074719913,-46.654774012697544,são paulo,SP
01106,-23.53021304376599,-46.62817277612975,sao paulo,SP
01129,-23.523812480376833,-46.64387822923279,sao paulo,SP
01136,-23.5242276924015,-46.660871214751204,são paulo,SP
01127,-23.525664165329076,-46.64187488293161,sao paulo,SP
01150,-23.532786436573087,-46.658459923150886,sao paulo,SP
01156,-23.52968273786237,-46.66510613992003,sao paulo,SP
01140,-23.520108656429404,-46.66950277500301,são paulo,SP
01155,-23.529391971579162,-46.66284154315642,sao paulo,SP
01132,-23.52249954133886,-46.648515374210525,são paulo,SP
01108,-23.527232171325494,-46.630354418199865,sao paulo,SP
01120,-23.529974618201887,-46.63961203699921,são paulo,SP
01229,-23.538712179893913,-46.657238108208105,são paulo,SP
01209,-23.540612661956285,-46.641347453493026,são paulo,SP
01240,-23.54359936019767,-46.659049168013695,são paulo,SP
01201,-23.536094768181353,-46.64976590706884,sao paulo,SP
01206,-23.535838659696864,-46.642847600816346,são paulo,SP
01231,-23.537096648415886,-46.65926570143358,são paulo,SP
01224,-23.541672681196374,-46.65237619658937,sao paulo,SP
01203,-23.53540889254199,-46.64572397279657,sao paulo,SP
01258,-23.54403150243632,-46.68653197301311,são paulo,SP
01225,-23.539856577701215,-46.64917919353022,sao paulo,SP
01248,-23.54768470191586,-46.66813363551657,sao paulo,SP
01217,-23.532207906217486,-46.64850939538161,sao paulo,SP
01238,-23.542599692001527,-46.65445522299526,são paulo,SP
01250,-23.54760836078643,-46.672007305951915,sao paulo,SP
01233,-23.53663114394439,-46.66182778463711,são paulo,SP
01227,-23.549128037040035,-46.65964141664889,são paulo,SP
01215,-23.536236260349227,-46.6476201960247,sao paulo,SP
01222,-23.545988762278032,-46.64952451112361,sao paulo,SP
01211,-23.537445977988014,-46.64910257458735,são paulo,SP
01242,-23.546306282443332,-46.65901714990944,são paulo,SP
01220,-23.544499798153126,-46.64610483171883,são paulo,SP
01251,-23.548442854702696,-46.67492361220663,são paulo,SP
01223,-23.544139382335473,-46.64891674152707,são paulo,SP
01205,-23.535463169667867,-46.643450964542055,sao paulo,SP
01221,-23.544606506635503,-46.64817089240571,são paulo,SP
01218,-23.53093762705291,-46.64778060468331,são paulo,SP
01216,-23.532630533940033,-46.64699694085974,são paulo,SP
01244,-23.563367165821425,-46.65943750475835,são paulo,SP
01214,-23.538584594681495,-46.64484042858082,são paulo,SP
01257,-23.543706512487727,-46.68756203914494,sao paulo,SP
01208,-23.53836707854524,-46.63879954633097,sao paulo,SP
01219,-23.541447067213483,-46.645544362213165,são paulo,SP
01259,-23.54125438949622,-46.68557134978741,sao paulo,SP
01253,-23.544929126352915,-46.679164692087,sao paulo,SP
01207,-23.539139928826362,-46.638675709774226,sao paulo,SP
01210,-23.53982022037583,-46.64183340358582,sao paulo,SP
01212,-23.53854031891143,-46.63935594349955,sao paulo,SP
01213,-23.536758588421268,-46.64064130343515,sao paulo,SP
01255,-23.54657532453993,-46.681496934705436,são paulo,SP
01235,-23.537003186728096,-46.66489008549513,são paulo,SP
01254,-23.54388777568672,-46.680248415878125,sao paulo,SP
01204,-23.536141937288573,-46.64399330441307,são paulo,SP
01243,-23.54815152755637,-46.65935285678267,sao paulo,SP
01226,-23.538549451930905,-46.652910634743506,sao paulo,SP
01239,-23.5451534258226,-46.643173562877095,sao paulo,SP
01237,-23.543300511167462,-46.6687558682218,são paulo,SP
01202,-23.53377255518234,-46.64819720266784,são paulo,SP
01241,-23.54555573284804,-46.65765284919993,sao paulo,SP
01252,-23.541680529839347,-46.679704277654196,são paulo,SP
01246,-23.553120462781344,-46.66584243925034,sao paulo,SP
01256,-23.547697042743366,-46.68297314757341,sao paulo,SP
01232,-23.536213693349545,-46.65809772109564,sao paulo,SP
01234,-23.539220182854773,-46.6641176622127,sao paulo,SP
01228,-23.547354189185352,-46.65782081712644,sao paulo,SP
01230,-23.53666909797779,-46.65761144150681,sao paulo,SP
01301,-23.549633032959854,-46.651514840092,sao paulo,SP
01330,-23.559165812556024,-46.64943517280504,são paulo,SP
01327,-23.564204335687027,-46.64514639736697,são paulo,SP
01332,-23.559686969008748,-46.65253765121709,são paulo,SP
01324,-23.556285502845853,-46.64315959574334,são paulo,SP
01313,-23.55582205584386,-46.65028190318238,são paulo,SP
01318,-23.562257662877645,-46.643684156868595,são paulo,SP
01322,-23.56326356775684,-46.64356189338148,são paulo,SP
01316,-23.55306121527474,-46.639297643961285,são paulo,SP
01306,-23.554498325516356,-46.65023548212139,são paulo,SP
01307,-23.552284836218945,-46.65331389222047,são paulo,SP
01311,-23.564554154458794,-46.652440262226605,são paulo,SP
01305,-23.553058669808312,-46.65326842480062,sao paulo,SP
01304,-23.55406401792284,-46.655180560373566,sao paulo,SP
01320,-23.557851556542772,-46.63930774375594,são paulo,SP
01314,-23.553099921767984,-46.64563162818801,são paulo,SP
01312,-23.55473317458524,-46.64961654900895,sao paulo,SP
01328,-23.556372499496575,-46.64699330203809,sao paulo,SP
01329,-23.561452064197866,-46.647220947157244,sao paulo,SP
01331,-23.56245666451924,-46.650019822132165,sao paulo,SP
01321,-23.561857328043537,-46.64187713824851,sao paulo,SP
01323,-23.565679044541362,-46.6414138316377,sao paulo,SP
01319,-23.552163161960515,-46.64090003714675,sao paulo,SP
01315,-23.55361671446126,-46.64053575583768,sao paulo,SP
01333,-23.566348548727,-46.64760622240208,sao paulo,SP
01309,-23.555257535271167,-46.65848354612539,sao paulo,SP
01308,-23.556069598242882,-46.653327423019256,sao paulo,SP
01310,-23.561329943210236,-46.65638465454748,sao paulo,SP
01317,-23.55822227112297,-46.64140798068399,sao paulo,SP
01326,-23.55686004744489,-46.645289576726036,sao paulo,SP
01325,-23.55725440990539,-46.64445512329093,sao paulo,SP
01302,-23.550250186398447,-46.65280613583013,são paulo,SP
01303,-23.549321492348607,-46.64884875964828,são paulo,SP
01414,-23.560320112014274,-46.66424834479543,sao paulo,SP
01420,-23.563549193165937,-46.65774176782783,sao paulo,SP
01451,-23.578039200380992,-46.68657880671611,são paulo,SP
01401,-23.57675106551015,-46.6598071460299,sao paulo,SP
01418,-23.566401223647354,-46.6523893330168,sao paulo,SP
01416,-23.56130561920034,-46.66770847197511,sao paulo,SP
01423,-23.569168116310397,-46.65740614455073,sao paulo,SP
01425,-23.572837970145187,-46.659234947512424,sao paulo,SP
01408,-23.56738191635506,-46.66109421670542,sao paulo,SP
01433,-23.578553463727257,-46.6683400138493,sao paulo,SP
01445,-23.5717967724746,-46.68784736375567,são paulo,SP
01438,-23.56971352795885,-46.67217834221538,sao paulo,SP
01411,-23.564603606850053,-46.664306567050645,sao paulo,SP
01410,-23.563950592264103,-46.662084792536376,sao paulo,SP
01449,-23.57627703208717,-46.68019669591213,são paulo,SP
01457,-23.574854293988327,-46.69281800198813,são paulo,SP
01406,-23.574163234355876,-46.669158282396246,sao paulo,SP
01431,-23.634544623098908,-46.663695605126634,são paulo,SP
01430,-23.68819140103468,-46.659512531288115,são paulo,SP
01404,-23.56894891405555,-46.65617810867677,sao paulo,SP
01435,-23.57951297149201,-46.670059803679656,sao paulo,SP
01440,-23.568117450490664,-46.67811068937204,são paulo,SP
01432,-23.576546426787797,-46.6657178615343,sao paulo,SP
01454,-23.58290573425483,-46.68737656188458,são paulo,SP
01442,-23.569174563537135,-46.68178916472229,sao paulo,SP
01405,-23.565044173368538,-46.65539371952126,são paulo,SP
01453,-23.583724833573587,-46.68615882337796,sao paulo,SP
01456,-23.576514127649784,-46.69117717493798,sao paulo,SP
01455,-23.580483305702824,-46.6912373352031,sao paulo,SP
01403,-23.568979809928177,-46.65355168476892,são paulo,SP
01419,-23.56371573846624,-46.655744092322095,são paulo,SP
01434,-23.575305208533056,-46.671776004214045,são paulo,SP
01429,-23.576540491118934,-46.662838807879865,são paulo,SP
01426,-23.565476064930532,-46.66648671871089,são paulo,SP
01443,-23.568610622344906,-46.68470450931684,sao paulo,SP
01407,-23.575975593053432,-46.671186599913604,são paulo,SP
01452,-23.578573882991858,-46.688779485975246,sao paulo,SP
01409,-23.56290321393755,-46.6596466549707,são paulo,SP
01402,-23.577515343845437,-46.66048578748153,são paulo,SP
01444,-23.573235541829785,-46.68752695447545,sao paulo,SP
01447,-23.572849126824128,-46.67886066073878,são paulo,SP
01450,-23.576308930242185,-46.68521801947601,sao paulo,SP
01422,-23.563990633925325,-46.661092552806494,são paulo,SP
01448,-23.57794211050789,-46.679454529839006,sao paulo,SP
01427,-23.570931910984545,-46.66421632951132,são paulo,SP
01417,-23.552586331915858,-46.62704697483212,são paulo,SP
01412,-23.563643745218126,-46.66601818429094,são paulo,SP
01413,-23.56241100771451,-46.66465308304766,são paulo,SP
01415,-23.557061404360063,-46.66134630368965,são paulo,SP
01424,-23.5677119769473,-46.66173364253697,são paulo,SP
01421,-23.56294947530816,-46.660599024334125,são paulo,SP
01506,-23.559117261244648,-46.6350922514345,são paulo,SP
01549,-23.576634464257772,-46.615841451339506,sao paulo,SP
01503,-23.558229674291972,-46.63702582659861,são paulo,SP
01531,-23.570673884251654,-46.632504906302586,são paulo,SP
01501,-23.55251976980926,-46.63554799888139,sao paulo,SP
01523,-23.564345049807724,-46.616993683128364,são paulo,SP
01550,-23.573438663564385,-46.6162528852872,sao paulo,SP
01544,-23.577124957374103,-46.621762815518636,são paulo,SP
01511,-23.561293924034008,-46.63305882665813,sao paulo,SP
01525,-23.56407356502971,-46.63487844720217,são paulo,SP
01534,-23.568431190212113,-46.62645873037182,são paulo,SP
01546,-23.579396615073655,-46.62189499414401,são paulo,SP
01536,-23.569612117417808,-46.6234939937506,são paulo,SP
01527,-23.562680141983,-46.628591712171755,são paulo,SP
01540,-23.56580164968875,-46.62305433258648,são paulo,SP
01541,-23.56943788150824,-46.618519585794495,são paulo,SP
01552,-23.569869620579357,-46.61149860565883,são paulo,SP
01542,-23.57095287858524,-46.62456691443144,são paulo,SP
01529,-23.568373629319446,-46.63447079473962,são paulo,SP
01508,-23.56141047003888,-46.63617298550407,sao paulo,SP
01551,-23.572547440143047,-46.61254488181933,sao paulo,SP
01514,-23.55537989318395,-46.628857847576874,são paulo,SP
01516,-23.55855740893871,-46.61713633276942,são paulo,SP
01507,-23.558160046336024,-46.63167295995286,são paulo,SP
01505,-23.555267611186444,-46.63182476204628,sao paulo,SP
01538,-23.57880990156351,-46.62421002988477,são paulo,SP
01513,-23.548522160769153,-46.60450558904148,sao paulo,SP
01545,-23.580622052358876,-46.61852873530775,sao paulo,SP
01543,-23.57237801046583,-46.62540536936279,sao paulo,SP
01502,-23.554403252583064,-46.63540948659068,são paulo,SP
01521,-23.561301059988068,-46.620353465576,são paulo,SP
01520,-23.559993979357763,-46.61977157814167,são paulo,SP
01519,-23.56079071597131,-46.62521368905546,sao paulo,SP
01522,-23.56087185316416,-46.61662910534733,sao paulo,SP
01547,-23.582894774992642,-46.62118115690777,sao paulo,SP
01524,-23.568869405603312,-46.6096135884112,são paulo,SP
01518,-23.559443711700744,-46.62357347648088,são paulo,SP
01512,-23.55365603688617,-46.62963604053032,são paulo,SP
01548,-23.577077266282803,-46.613441560141695,são paulo,SP
01504,-23.567009825101955,-46.63949769356698,são paulo,SP
01539,-23.570875842770228,-46.620464698142726,sao paulo,SP
01526,-23.56539959030214,-46.63109191570508,sao paulo,SP
01533,-23.571130225404282,-46.63821483181698,sao paulo,SP
01528,-23.56458292348448,-46.62680776724283,sao paulo,SP
01509,-23.566832066404498,-46.63584489702725,são paulo,SP
01537,-23.570684649673723,-46.6223617936767,sao paulo,SP
01517,-23.559987904798337,-46.62439051996171,sao paulo,SP
01530,-23.569501343500527,-46.6315328589168,sao paulo,SP
01535,-23.572312600634277,-46.625068466901396,sao paulo,SP
01532,-23.57099771420399,-46.635873799220285,sao paulo,SP
01510,-23.557409090365354,-46.63356520998971,são paulo,SP
02066,-23.507840484939944,-46.60629659399201,são paulo,SP
02028,-23.508231522267653,-46.6178196596581,sao paulo,SP
02083,-23.49485049868296,-46.59811142507812,sao paulo,SP
02010,-23.508610377596302,-46.62632629566372,sao paulo,SP
02051,-23.511720457124188,-46.60860973177694,sao paulo,SP
02030,-23.505871338521402,-46.62468256911272,sao paulo,SP
02037,-23.49977816547901,-46.62037848684693,sao paulo,SP
02012,-23.512200220591893,-46.631960966953564,sao paulo,SP
02017,-23.500866856450383,-46.634812021590626,sao paulo,SP
02021,-23.49826129255749,-46.635460753775774,sao paulo,SP
02039,-23.4928964258801,-46.621700061959096,sao paulo,SP
02019,-23.49840349082554,-46.62992132342347,sao paulo,SP
02034,-23.50377600364244,-46.62406442241876,sao paulo,SP
02033,-23.499831485760744,-46.61474243098406,sao paulo,SP
02011,-23.505259161934305,-46.626829954250134,sao paulo,SP
02079,-23.49912355467085,-46.60638467988191,são paulo,SP
02040,-23.489969765368542,-46.62212787901505,sao paulo,SP
02035,-23.49658994680715,-46.62293601175361,sao paulo,SP
02076,-23.504383139161035,-46.599128767880934,sao paulo,SP
02052,-23.512974466155036,-46.60778378479692,sao paulo,SP
02047,-23.517709186245632,-46.61709040463799,sao paulo,SP
02031,-23.510707493533285,-46.62592816602212,sao paulo,SP
02056,-23.51255224686218,-46.6025394576757,sao paulo,SP
02078,-23.501999055016046,-46.596958843843645,sao paulo,SP
02064,-23.51744823124662,-46.59892718527533,são paulo,SP
02072,-23.499991951770415,-46.60321289947697,sao paulo,SP
02018,-23.495570880809247,-46.629702238270795,são paulo,SP
02073,-23.501799517463247,-46.60723347018064,sao paulo,SP
02053,-23.515518634357395,-46.604112574841835,sao paulo,SP
02074,-23.504964024565304,-46.60099549494709,sao paulo,SP
02080,-23.497670419903162,-46.605361571706716,sao paulo,SP
02084,-23.49730989439956,-46.59970886476793,são paulo,SP
02082,-23.494544380783452,-46.60680141406356,são paulo,SP
02050,-23.517160170278125,-46.612247497778306,são paulo,SP
02045,-23.49606061508402,-46.61639620812608,sao paulo,SP
02046,-23.49276978346746,-46.61183759364893,sao paulo,SP
02041,-23.491582571084727,-46.62419874948766,são paulo,SP
02067,-23.50685702694346,-46.603203911520986,sao paulo,SP
02044,-23.495934060581195,-46.61886540645182,sao paulo,SP
02036,-23.50160944178112,-46.62082010470556,são paulo,SP
02075,-23.505350658502802,-46.602010931457045,são paulo,SP
02020,-23.496624662919192,-46.633058808296504,são paulo,SP
02060,-23.51884081883105,-46.603275229888,são paulo,SP
02013,-23.502257989379924,-46.633124471046244,são paulo,SP
02055,-23.514351660437356,-46.60603943195833,sao paulo,SP
